Match,Distribution Type,Data Type,Parameter,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament
Badminton,MultiGaussian,Simulation Data,2,0.45240641711229934,0.4132520053475936,0.3223262032085561,0.4346089572192513,0.31978609625668447,0.10292446524064167
Badminton,MultiGaussian,Simulation Data,3,0.44640708556149733,0.3388368983957219,0.24253008021390374,0.2995989304812834,0.3143549465240642,0.10043449197860962
Badminton,MultiGaussian,Simulation Data,4,0.40233957219251326,0.41017713903743325,0.21763034759358293,0.36986965240641717,0.32092245989304813,0.03338903743315506
Badminton,MultiGaussian,Simulation Data,5,0.4703709893048128,0.37981283422459894,0.1752339572192513,0.3240474598930482,0.38125000000000014,0.03641377005347593
Badminton,MultiGaussian,Simulation Data,6,0.4065006684491978,0.379144385026738,0.1709558823529412,0.3650568181818182,0.41620989304812844,0.03713235294117649
Badminton,MultiGaussian,Simulation Data,7,0.48257018716577543,0.4464405080213904,0.19348262032085561,0.37959558823529416,0.4703709893048128,0.09468582887700534
Badminton,MultiGaussian,Simulation Data,8,0.46482286096256686,0.4351270053475935,0.14657419786096257,0.4184993315508021,0.48348930481283414,0.028659759358288774
Badminton,MultiGaussian,Simulation Data,9,0.5308155080213902,0.436764705882353,0.19789438502673798,0.38190173796791443,0.3990140374331551,0.07800802139037434
Badminton,MultiGaussian,Simulation Data,10,0.5314505347593583,0.4600601604278075,0.13150066844919786,0.4438001336898395,0.3656584224598931,0.0848596256684492
Badminton,MultiGaussian,Simulation Data,11,0.5474097593582887,0.4368482620320856,0.20584893048128344,0.46721256684491974,0.4379679144385026,0.07130681818181817
Badminton,MultiGaussian,Simulation Data,12,0.5374164438502674,0.4830882352941176,0.1799298128342246,0.4519050802139038,0.4246657754010695,0.06440508021390376
Badminton,MultiGaussian,Simulation Data,13,0.5400401069518718,0.49217914438502663,0.19593917112299467,0.4727439839572193,0.4731116310160427,0.053526069518716565
Badminton,MultiGaussian,Simulation Data,14,0.5676136363636364,0.5505013368983958,0.14430147058823534,0.5227272727272727,0.45162098930481276,0.10591577540106953
Badminton,MultiGaussian,Simulation Data,15,0.5664438502673795,0.545504679144385,0.1427807486631016,0.491326871657754,0.42175802139037444,0.08367312834224598
Badminton,MultiGaussian,Simulation Data,16,0.5995320855614973,0.5377339572192513,0.18492647058823533,0.4905080213903744,0.435043449197861,0.06774732620320857
Badminton,MultiGaussian,Simulation Data,17,0.6532921122994652,0.5431818181818182,0.17545120320855614,0.4454879679144385,0.4028074866310162,0.1081885026737968
Badminton,MultiGaussian,Simulation Data,18,0.5949532085561497,0.5977941176470588,0.16883355614973258,0.5231951871657753,0.43133355614973257,0.058606283422459896
Badminton,MultiGaussian,Simulation Data,19,0.6472760695187165,0.5408088235294117,0.21768048128342246,0.49089237967914434,0.4129512032085561,0.10327540106951871
Badminton,MultiGaussian,Simulation Data,20,0.6351102941176472,0.5882854278074866,0.1622159090909091,0.5040942513368984,0.4572359625668449,0.08569518716577539
Badminton,MultiGaussian,Simulation Data,21,0.6313502673796791,0.5422292780748663,0.1884024064171123,0.4675635026737968,0.43594585561497323,0.059542112299465245
Badminton,MultiGaussian,Simulation Data,22,0.6584893048128342,0.6260193850267382,0.19682486631016038,0.47991310160427825,0.42967914438502675,0.07494986631016044
Badminton,MultiGaussian,Simulation Data,23,0.6438669786096256,0.5729779411764705,0.15631684491978612,0.47891042780748655,0.40035093582887704,0.08506016042780751
Badminton,MultiGaussian,Simulation Data,24,0.6574197860962567,0.6324532085561497,0.1435995989304813,0.5029745989304812,0.4422292780748663,0.0654244652406417
Badminton,MultiGaussian,Simulation Data,25,0.7143716577540106,0.5918616310160427,0.14921457219251338,0.5030414438502675,0.4177306149732621,0.07396390374331552
Badminton,MultiGaussian,Simulation Data,26,0.6626838235294117,0.6178475935828878,0.18447526737967915,0.5326704545454546,0.43659759358288774,0.07598596256684491
Badminton,MultiGaussian,Simulation Data,27,0.7233790106951872,0.6540106951871659,0.16706216577540106,0.4630514705882353,0.43669786096256685,0.12314505347593581
Badminton,MultiGaussian,Simulation Data,28,0.7260026737967913,0.6159592245989305,0.14232954545454546,0.4548462566844919,0.43039772727272724,0.14635695187165773
Badminton,MultiGaussian,Simulation Data,29,0.74100935828877,0.6035427807486632,0.16637700534759362,0.4766878342245988,0.439605614973262,0.09047459893048128
Badminton,MultiGaussian,Simulation Data,30,0.7131684491978609,0.6498495989304813,0.15357620320855608,0.48955548128342247,0.4769385026737967,0.142346256684492
Badminton,MultiGaussian,Simulation Data,31,0.7172794117647058,0.6652406417112299,0.1966076203208556,0.4579545454545454,0.4237800802139038,0.0685327540106952
Badminton,MultiGaussian,Simulation Data,32,0.7062165775401069,0.6332720588235292,0.17204211229946528,0.45309157754010687,0.4589070855614973,0.08328877005347593
Badminton,MultiGaussian,Simulation Data,33,0.7266377005347595,0.6775902406417114,0.17561831550802132,0.45444518716577537,0.4982954545454545,0.08594585561497325
Badminton,MultiGaussian,Simulation Data,34,0.7545788770053475,0.6506517379679144,0.14049131016042782,0.4879512032085561,0.4396724598930481,0.10494652406417113
Badminton,MultiGaussian,Simulation Data,35,0.7355949197860963,0.6687834224598931,0.17615307486631018,0.5201370320855616,0.466293449197861,0.13044786096256686
Badminton,MultiGaussian,Simulation Data,36,0.7334725935828879,0.6798629679144385,0.13913770053475932,0.49146056149732614,0.4339739304812835,0.11500668449197862
Badminton,MultiGaussian,Simulation Data,37,0.7397225935828877,0.6801637700534758,0.18487633689839575,0.5216577540106953,0.393683155080214,0.1094418449197861
Badminton,MultiGaussian,Simulation Data,38,0.7288602941176471,0.6317346256684492,0.15964237967914435,0.5048462566844919,0.46694518716577543,0.10391042780748663
Badminton,MultiGaussian,Simulation Data,39,0.7581049465240641,0.6507018716577541,0.16793114973262036,0.4660427807486632,0.40571524064171127,0.08308823529411768
Badminton,MultiGaussian,Simulation Data,40,0.7359792780748663,0.6898061497326202,0.18363970588235293,0.4966243315508022,0.4265040106951871,0.11154745989304812
