Match,Distribution Type,Data Type,Parameter Type,Parameter,Finish all rounds,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament,NDCG Spearman Round Robin,NDCG Spearman Swiss Round,NDCG Spearman Double Elimination,NDCG Spearman Weighted Round Robin,NDCG Spearman Round Robin Knockout,NDCG Spearman Ladder Tournament
StarCraft,PL,Simulation Data,rounds,2,False,0.5093850267379678,0.4177072192513369,0.3345855614973261,0.5384358288770054,0.30903074866310165,0.09282085561497323,0.4842820562000895,0.47331699887381673,0.40802581678694017,0.6013289746101729,0.3082106562300346,0.05117892835099535
StarCraft,PL,Simulation Data,rounds,3,False,0.4815641711229946,0.3372459893048129,0.25965909090909095,0.5726136363636363,0.3087232620320855,0.048776737967914444,0.49849515338921024,0.4057329858972729,0.2673553308007009,0.6548275427886858,0.32575882069574136,-0.02225405585980611
StarCraft,PL,Simulation Data,rounds,4,False,0.45080882352941176,0.37443181818181814,0.21936497326203214,0.6076470588235293,0.2999933155080214,0.018549465240641713,0.48936241756172877,0.4389825488274361,0.1860293613181758,0.7021039087685584,0.3381812236151275,-0.031042974443353178
StarCraft,PL,Simulation Data,rounds,5,False,0.43919117647058825,0.38334224598930483,0.1499264705882353,0.6556617647058824,0.3320454545454546,0.025929144385026737,0.46345149494467947,0.44290101102985147,0.08642141916803052,0.7483474096913192,0.3792080134163808,-0.019438356696390727
StarCraft,PL,Simulation Data,rounds,6,False,0.42406417112299477,0.3958823529411765,0.2051938502673796,0.6976403743315511,0.40374999999999983,0.005735294117647056,0.4665395126912334,0.45251160522310735,0.16975361141466785,0.776927778838041,0.4708925490206339,-0.051342811126365955
StarCraft,PL,Simulation Data,rounds,7,False,0.4401002673796791,0.38506016042780744,0.21175133689839576,0.7330681818181816,0.4093114973262033,0.01135026737967914,0.48277297899934907,0.4618763324870321,0.15291500572931083,0.8062059064930622,0.4532781810542529,-0.05618275512377356
StarCraft,PL,Simulation Data,rounds,8,False,0.46618983957219257,0.43912433155080216,0.15636363636363637,0.7625601604278076,0.41147058823529414,0.00239973262032086,0.5052839854883527,0.5060661624472217,0.09502316533694867,0.8279439413949858,0.4701322126626161,-0.06977880516692228
StarCraft,PL,Simulation Data,rounds,9,False,0.4576069518716578,0.424572192513369,0.18713235294117653,0.767840909090909,0.4148195187165775,-0.0028609625668449268,0.4883392232550584,0.5057762463113505,0.15867594598474236,0.8319217918483857,0.488823695930618,-0.07136181250393184
StarCraft,PL,Simulation Data,rounds,10,False,0.445033422459893,0.4544451871657752,0.20379010695187172,0.7929679144385027,0.3829679144385026,0.008449197860962565,0.4977292551826398,0.5300287167051497,0.18140524056493781,0.8505651858219178,0.4296586788459369,-0.05811806374075473
StarCraft,PL,Simulation Data,rounds,11,False,0.4856885026737969,0.5114171122994652,0.18442513368983957,0.8200334224598927,0.39879679144385044,0.02008021390374332,0.5412449528322802,0.604411888667331,0.14022308191778918,0.8719664892904554,0.44742490088148273,-0.05543519988480955
StarCraft,PL,Simulation Data,rounds,12,False,0.48643048128342237,0.49764037433155084,0.160394385026738,0.8280815508021392,0.4211096256684492,0.009625668449197869,0.5572559919774457,0.5764913449484549,0.11960291156426216,0.8754608369956342,0.4859468772358752,-0.08299731991515252
StarCraft,PL,Simulation Data,rounds,13,False,0.5004010695187165,0.45743983957219264,0.17523395721925134,0.8385628342245988,0.4194652406417112,0.011343582887700534,0.5448088833982816,0.5163509021559196,0.158542722358402,0.8819349245383418,0.48788940667305686,-0.0612276454007204
StarCraft,PL,Simulation Data,rounds,14,False,0.5331751336898395,0.46465909090909074,0.18669117647058825,0.8333957219251336,0.41511363636363624,0.012613636363636375,0.5909237206651692,0.5380867893963134,0.14042392417354538,0.8809297184202433,0.452503296826935,-0.061915329960291095
StarCraft,PL,Simulation Data,rounds,15,False,0.5512500000000001,0.42379679144385035,0.18543449197860964,0.8474598930481285,0.38008689839572196,0.020467914438502675,0.6100106890970003,0.4988569116486965,0.1256063557236518,0.8902317243579573,0.4434945756710309,-0.08729407077181209
